,Dates,Andhra Pradesh,Arunachal Pradesh,Assam,Bihar,Chandigarh,Chhattisgarh,DD,Delhi,DNH,DVC,Essar steel,Goa,Gujarat,Haryana,HP,J&K,Jharkhand,Karnataka,Kerala,Maharashtra,Manipur,Meghalaya,Mizoram,MP,Nagaland,Odisha,Pondy,Punjab,Rajasthan,Sikkim,Tamil Nadu,Telangana,Tripura,UP,Uttarakhand,West Bengal,Total Consumption
2968,05-05-2022,200.4,2.2,30.9,101.3,4.8,111.6,7.9,103.8,20.4,74.3,18.4,15.5,439.8,167.4,34.1,51.5,29.5,218.9,83.3,607,2.2,5.6,1.8,268,2.3,110.6,,186.5,271.2,1.6,351.9,187.6,,372.2,41.2,158.1,4293.8
2969,06-05-2022,195.1,2.2,33.4,107.8,5.2,110.7,8,113.3,20.3,75.9,19.6,15.3,440.4,180.6,35.1,50.8,30.5,219.3,85,605.1,2.4,5.5,1.8,267.7,2.3,103.3,,196.3,268.9,1.7,370.4,190.8,,436.6,45.9,160.4,4417.9
2970,07-05-2022,194.2,2.3,35,115.2,5.2,110.7,7.9,110.7,20.4,77.1,19,14.9,437.4,187.4,35.3,50.4,31.8,219.2,84.6,607.1,2.5,5.5,1.9,262.1,2.2,114.4,,200.3,279.7,1.6,352.3,197,,452.8,45.7,172.8,4465.5
2971,08-05-2022,190,2.3,34.2,116.5,5,110.2,7.5,110,19.8,77.5,18.8,13.5,420.5,173.9,31.8,54.4,32.4,199.6,77.9,593.3,2.4,4.9,1.8,263.2,2.2,126.4,,197.2,279,1.2,327.9,193.7,,446,42,167.4,4353.4
2972,09-05-2022,187,2.3,35.2,113.3,6,112.1,7.1,122.4,20.2,78.2,18.4,15.2,438.8,185.7,33.3,47,32.3,212.2,84.5,608.9,2.5,5,1.8,269.1,2.3,127.4,,201.5,290.3,1.6,339.8,193.9,,472.8,45.6,161.3,4484.3
2973,10-05-2022,166.5,2.2,33.4,117.6,6.2,110.9,5.7,125.9,20.5,76.8,18.7,15.4,442.5,191.8,32.4,49.7,33,210.3,80.9,606.3,2.5,5.1,1.9,273.8,2.3,125.4,,225.2,288.7,1.6,310.7,190.7,,482.8,44.1,161.7,4472
2974,11-05-2022,151.7,2.2,32.5,121.6,6.4,109.9,7.3,129.8,20.3,77.6,18.8,15.2,443,200.4,33.4,53.7,33.7,197.6,75.1,609.9,2.5,6,1.8,274.5,2.3,118.3,,223.6,307.3,1.7,324.9,184.1,,486.9,47.1,162.6,4492.400000000001
2975,12-05-2022,161.4,2.3,32.1,117.4,6.8,111.4,7.6,136.2,19,77,18.8,14.7,444.4,207.7,32.7,53.1,34,188.5,73.7,601.7,2.4,5.9,1.8,278.5,2.4,121.6,,232,302.8,1.7,323.6,183.2,,500.2,46.1,169.8,4521.200000000001
2976,13-05-2022,172.9,2.3,28.6,121.9,6.8,108.5,7.6,135.8,19.7,77.7,18.9,14.8,436.4,205.2,32.8,53.2,33.1,189.6,73.5,585.8,2.5,5.4,1.9,278.5,2.5,127.4,,231.6,300.4,1.8,314.3,187.8,,498.9,45.9,165.7,4497.999999999999
2977,14-05-2022,180.6,2.3,28.4,114.5,6.4,105.8,7.6,130.7,19.5,76.2,19.1,13.8,433.5,203.9,33.1,52.6,32,199.5,72,588.3,2.5,5.7,1.8,279.6,2.3,129,,229.5,307.1,1.4,328.5,189,,514.2,49,161.5,4529.8
2978,15-05-2022,187.5,2.5,25.4,121.5,6.2,102.8,7,125.6,19.6,74.6,19.9,13.2,415.3,192.2,30.6,52.1,32.2,186,63.5,577.8,2.5,4.6,1.7,274.9,2.3,129.1,,223.5,298.4,1.3,281.4,174.7,,510.5,47.7,160.9,4376.9
2979,16-05-2022,192.7,2.4,24.5,125,6.9,100.3,7.2,130.8,19.4,74.8,20.8,14.9,429.4,204.3,31.6,46.7,32.2,202.2,71.1,597.2,2.5,5.2,1.8,271.6,2.4,127.4,,230.8,298.6,1.2,301.9,181.8,,509,45.1,173.1,4495.1
2980,17-05-2022,195.3,2.4,24.4,117.2,6.8,106.2,7.3,132.8,20,77.7,20.8,14.5,430.3,203.8,32.9,49.7,32,188.7,72.2,604.6,2.5,5.8,1.8,276.9,2.4,120.9,,221.8,304.3,1.6,319.6,189.4,,489.2,41.9,177.4,4504.2
2981,18-05-2022,196.4,2.3,24.9,125.3,6.5,102.2,7.4,136,20,76.7,19.2,14.5,425.6,202.7,32.6,52.4,31.2,175.8,70.2,600,2.4,5.6,1.6,278.5,2.4,123.3,,216.2,295,1.3,321.9,183.8,,495.8,42.2,172.3,4473.200000000001
2982,19-05-2022,192.2,2.3,23.4,107.3,6.6,100.9,7.4,138.1,20.4,75.5,18.5,14.1,434.5,208.4,33.3,52.2,30.5,166.5,67.6,582.6,2.4,5,1.8,280.2,2.4,125.6,,226,308.3,0.9,321.5,180.6,,497.4,45.8,179.9,4468.799999999999
2983,20-05-2022,190.4,2.3,25.8,101.5,7,107.1,7.6,133.7,19.1,76.9,19.1,12.4,429.8,208.1,32.2,48,32.4,152.8,69.8,543.9,2.4,5.4,1.5,279.9,2.3,135.8,,235.6,311.1,1.3,330.1,178.8,,506.1,48.7,181.5,4449.7
2984,21-05-2022,193.3,2.3,25.7,104.8,6.4,104.5,7.5,129.1,20.1,74.6,19.7,12.3,417.8,184.1,34.2,50.4,28.3,154.4,71,537.6,2.4,5.8,1.6,261,2.4,137.1,,223.2,299.1,1.4,330.4,164.9,,449.1,48.1,159.2,4273.1
2985,22-05-2022,190.3,2.4,28.5,93,5.6,95.5,7.4,115.1,20,72.4,19.3,10.8,397.2,172.6,30.9,52.7,27.6,150.1,65.5,521.9,2.4,6,1.7,244.4,2.3,122.1,,215.9,293.3,1.1,304.2,156.4,,422.1,45.2,144.2,4048.6999999999994
2986,23-05-2022,207.2,2.7,32,103.5,4.8,98.9,6,99.2,19.2,74.3,19.8,13.7,418.2,102.8,27.3,48.3,29.9,176.4,73.6,562.3,2.5,6,1.7,229.3,2.4,125.7,,137.9,262,1.4,344.8,175.2,,315.6,34.7,172.4,3941
2987,24-05-2022,215.4,2.6,36,105,4.3,97.5,7.1,91.1,20,74.6,19.4,14.4,426.6,123,29.2,46.8,26.8,188.2,76.1,577.1,2.6,6.1,1.8,217.9,2.5,125.6,,153.7,231.1,1.6,366.9,184.3,,311.6,39.7,180.7,4017.1999999999994
2988,25-05-2022,192.2,2.5,35.2,104,4.6,99,7.7,100.3,19.9,75.9,18.5,14.7,425.4,149.9,31.5,48.8,25.6,201.9,79.4,579.1,2.5,5.8,1.7,217.9,2.4,128.3,,167.5,272.9,1.6,368.5,185.8,,385.5,42.5,182.4,4190.8
2989,26-05-2022,210.1,2.6,34.5,109.9,5.2,93.8,7.8,105.6,20.6,76,18.6,15.1,429.8,160.4,32.6,49.9,30.4,207.9,77.5,581.6,2.6,5.5,1.9,244.5,2.6,128.7,,186.5,286.6,1.5,356.2,179.2,,426.3,44.4,176.1,4321.1
2990,27-05-2022,205.3,2.4,34.2,118.1,5.8,93.4,7.9,113.9,20.4,76.5,20.4,15,425.1,173.5,33.4,52.2,31.1,209.5,77.3,574.4,2.5,5.5,1.8,241.3,2.6,121.6,,201,295.6,1.6,353.9,178.1,,442,46.6,182.8,4375.300000000001
2991,28-05-2022,212.7,2.2,36.1,118.5,6.3,96.2,7.8,118.4,20,77,19.3,14.7,426.1,175.6,33.1,48.2,33,215.8,76.2,568.9,2.6,5.5,1.7,247.4,2.6,123.2,,191,298,1.5,351.9,179.5,,450.4,48.6,187.4,4406.4
2992,29-05-2022,216.9,2.2,36.7,109,6,98.4,7.4,118.4,20.1,76.3,18.1,13.3,412.7,166.9,29.3,44.4,33,206.6,70.4,561.6,2.6,5.8,1.5,243.8,2.5,131.7,,178.3,298.8,1.2,331.4,178.5,,441.7,45.4,169.9,4289.099999999999
2993,30-05-2022,222.3,2.3,37,116.8,7,99.2,7.6,120.6,20.4,77.7,18.8,14.6,412.7,173.2,32.6,47.2,32.4,230.8,77.9,587.4,2.6,5.5,1.7,251.8,2.5,123.6,,186.5,298.5,1.6,355.7,185.4,,465.8,49.7,186.1,4464.7
2994,31-05-2022,222.9,2.8,38.4,126.1,6.7,101.6,7.9,120,20.3,77.5,21,14.7,432,186.5,33.6,50.6,32.6,225.2,78.7,585.3,2.6,5.7,1.9,258.7,2.6,124.7,,197,305,1.5,362.4,183,,490.1,50.4,190.1,4569.400000000001
2995,01-06-2022,223.9,2.6,37.8,125.8,6.5,102.8,27.3,123.5,,74.9,18.9,14.9,428.5,189,33.7,50.9,31.9,217.8,77.4,561.8,2.6,4.7,1.7,258.9,2.6,124.5,,203.1,305,1.6,360.5,181.1,,495.7,49.5,187.8,4538.6
2996,02-06-2022,229.1,2.6,38.4,129.1,6.6,106.1,28,128.9,,76.4,16.4,14.5,437.7,195.8,34.2,48.8,30.3,212.7,76.9,570.6,2.6,5.7,1.7,260.6,2.5,134.7,,205,307.5,1.6,370.7,187.7,,503.2,50.4,185.2,4611.599999999999
2997,03-06-2022,226.2,2.5,36.2,131.3,6.9,108.1,27.9,130.5,,76.4,15.3,14.4,439.1,200.6,35,48.9,29.4,204.5,78.9,573.2,2.6,6.1,2,262.3,2.5,136.1,,212.5,312.6,1.5,372.8,184.5,,508.5,49.5,185.3,4633.8
2998,04-06-2022,224.2,2.6,36.2,126.6,6.7,108.4,28,129.4,,76.5,14.8,14.5,440.3,204.3,35,49.4,29.8,205.8,80.1,579.5,2.6,5.6,2,263.9,2.5,123,,214.5,303.6,1.3,366.8,191.4,,506.5,50.5,186.8,4622.6
2999,05-06-2022,225,2.4,32.7,123.3,6,106,27.1,125.8,,76.2,14.4,14,424.6,191.3,39.6,44.4,31.3,193,74.5,564.5,2.5,5.2,1.8,259,2.5,126,,208.7,300,1.1,336.2,180.3,,509.6,47,177.2,4482.2
3000,06-06-2022,184.4,2.4,33.7,124.6,7,107.4,,135,,76.2,16.3,14.1,443.6,207.4,34.1,47,33.2,185.4,79.6,577.7,2.7,5.1,1.8,263.6,2.6,125.8,,220.6,310.3,1.6,338.4,180.6,,518,50.1,189.8,4557.1
3001,07-06-2022,201.8,2.5,37.8,127.4,7.6,109.3,,138.3,,74.6,16.6,14.4,446.8,215.8,35.6,51.9,33.2,195.6,78.8,591.5,2.7,5.6,1.8,263.9,2.4,126.5,,226.2,318.8,1.6,337.3,188.5,,532.9,51.9,194.2,4670.999999999999
3002,08-06-2022,214.3,2.6,38.2,131.9,7.4,106,,139.5,,76.8,16.5,14.2,443.9,218.3,36.1,52.4,31.4,195.1,78.4,589.4,2.7,5.4,1.7,264.6,2.5,128.5,,232.6,315.9,1.6,348.2,192.2,,533.3,52.9,194.6,4706.599999999999
3003,09-06-2022,223.5,2.6,35.8,120.9,7.5,111.5,,142.4,,76.4,17.7,14.2,452.1,219.7,36.2,51.5,32.5,202.8,79.5,543.4,2.7,5.4,1.7,264.1,2.5,140,,234,323.8,1.5,359.8,188.1,,537,52.2,185.8,4707.5
3004,10-06-2022,225.1,2.3,36.1,128.5,7.6,108,,145.4,,74.5,19.4,12.8,450.8,221,36.2,49.3,32.5,210.6,79.3,546.7,2.7,5.6,1.7,261.6,2.4,136.2,,237.6,322.1,1.5,365.2,196.9,,532.6,51.9,174.4,4717.299999999999
3005,11-06-2022,221.2,2.3,36.3,127.1,7.2,106,,139.6,,74.6,17.5,12.3,445.3,220.4,35.5,54,33.4,208.5,76.7,520.2,2.6,5.2,1.9,249.9,2.8,129.6,,241.3,322.3,1.6,365.5,190.1,,530.7,51.1,177.9,4649.4
3006,12-06-2022,219.8,2.6,32.1,121.1,6.6,102.2,,135.6,,75.2,19.2,11.2,403.3,210.2,32.4,55.1,33.8,194.3,68.7,489,2.7,4.9,1.8,229.2,2.8,124.8,,233.2,310.3,1.1,337,179.4,,531.9,49.5,178.2,4435.5
3007,13-06-2022,215.3,2.3,28.3,123.3,7.6,107,,150.3,,75.2,17.8,12.2,400.1,225.3,34.1,49.4,31.5,212.4,75,527.5,2.6,3.7,1.9,239.1,2.7,136.2,,242,296.4,1.4,354.5,183.7,,509.8,50.9,192.4,4549.899999999999
3008,14-06-2022,220.4,2.3,27.3,130.3,7.5,108.1,,144.2,,76.8,17.2,12.7,405.4,235,36.5,48.3,32.3,223.4,77.2,547.4,2.5,4,1.8,245.5,2.7,129.2,,265.4,283.9,1.6,360.8,178.8,,507.5,52.9,188.1,4615.6
3009,15-06-2022,205.9,2.6,25.7,119.6,7.8,99.9,,145.3,,72.8,17.1,12.9,406.6,239.9,35.9,55,28,209.5,76.4,557.1,2.6,4.9,1.8,242,2.3,125.3,,264.6,308.4,1.4,355.1,171.2,,526.5,54.3,177.7,4594.6
3010,16-06-2022,205.3,2.4,24.2,122.5,7.1,97.6,,140.2,,77.1,17.9,12.7,415,224.3,33.6,49.7,30.6,211.8,74.9,556.6,2.7,4.9,1.7,222.5,2.5,127.8,,263.8,304.6,1.4,337.8,164.9,,493.8,50.8,189.9,4510.5
3011,17-06-2022,200.8,2.2,24.2,121.6,5.9,96.7,,125.5,,75.2,17.9,13,421.7,193,33.5,41.5,28.9,206.3,75.7,552.9,2.5,4.7,1.7,218.7,2.6,128,,216,295.8,1.5,340.7,172,,463.2,48.2,172.5,4342.5
3012,18-06-2022,197.3,2.3,24.8,110.5,5.1,87.3,,108.6,,75.5,18.4,12.7,422.2,180.8,31.3,41.9,29.4,202.5,75.2,550.7,2.3,5.1,1.6,210.6,2.6,124,,235.9,269.1,1.5,326.3,173.9,,438.8,45.8,163.5,4215.800000000001
3013,19-06-2022,191.4,2.2,25.1,104.1,4.6,85.1,,98.6,,73.4,20.1,11.7,401.3,170.2,30,43.3,27.9,180.4,68.6,516.6,2.5,5.4,1.5,192.1,2.4,129.4,,255.1,228.3,1.2,303.4,162.2,,430.1,42,151.7,3998.599999999999
3014,20-06-2022,190.3,2.3,28.3,109.6,5,86.4,,105,,73.7,20.2,12.1,410.5,181.9,32.2,52.6,28.6,195.2,76,517.7,2.6,5.2,1.6,192.4,2.4,126.7,,257.8,224.2,1.5,314.4,168,,442,43.4,162.8,4109.9
3015,21-06-2022,188.1,2.4,32,111.6,4.8,90.4,,107.7,,73.2,17.5,12.1,414.8,185.7,32.6,49.9,30,191.1,75.1,516.5,2.5,5.6,1.9,200.6,2.6,133.7,,215.7,222,1.5,317.3,160.3,,453.2,45.3,174.2,4109.400000000001
3016,22-06-2022,186.7,2.4,34.6,120,5.3,93.3,,112.3,,75.3,11.6,11.9,409.4,184.9,31.1,43.5,30.7,192.4,74.8,516.9,2.5,5.3,1.9,211.1,2.7,131.7,,234.9,226.9,1.5,325.3,163.5,,474.3,47.1,180.7,4184.6
3017,23-06-2022,189.7,2.5,35.4,125.7,5.8,95.7,,115.5,,77,15.9,12.2,404.8,206,35,50.3,31.1,197.2,75,509.2,2.4,5.2,1.7,212.8,2.8,132.4,,270.2,251.3,1.6,337.1,174.6,,490.9,48.8,181.2,4335.3
3018,24-06-2022,193.9,2.6,36.8,127.4,6,97.6,,116.3,,77.6,19.4,11.8,406.1,217,35.6,51.7,31.8,193.3,74.2,501.5,2.6,5.6,1.7,215.6,2.7,125.3,,283.3,267.5,1.5,342.6,177.2,,496.6,50,178.7,4389.8
3019,25-06-2022,189.4,2.5,36.2,125.4,6.2,90,,116.8,,77.9,18.2,11.9,412.2,225.1,36.4,53.6,32.4,187.8,71,488,2.5,5.7,1.7,218,2.7,121.6,,292.6,281.5,1.3,342.1,170.5,,508,51.2,172.2,4389.799999999999
3020,26-06-2022,189.1,2.5,35,126.9,6.6,98,,127.7,,76.5,18.7,10.9,395.3,225.8,33.2,53.6,33.4,178.3,67.4,474,2.4,5.7,1.5,221,2.6,124.1,,310.2,297.5,1.1,323.1,159.8,,511.5,48.7,164.6,4362.8
3021,27-06-2022,191.4,2.5,34.9,128.9,7.9,100.6,,145.4,,74.8,19.5,11.6,391.7,243.5,36,54.4,35.1,204.3,75,483.9,2.5,5.3,1.7,227.2,2.6,130.5,,321.8,300.5,1.5,343.9,162.6,,522.8,52,181.4,4535
3022,28-06-2022,188,2.3,33.2,117.5,8.1,112.9,,153.5,,74.3,19.9,12.3,402.8,264.1,36.9,53.9,36.5,210.9,72.2,487.6,2.6,5.5,1.7,230.5,2.6,129.9,,326.4,322.6,1.5,361.1,167.1,,520.4,51.2,187.2,4635.199999999999
3023,29-06-2022,194.8,2.3,33,90.3,7.4,106.9,,152.8,,73.1,20.2,11.7,410.8,261.9,33.9,54,36.1,213.2,70.8,499.8,2.7,5.6,1.9,217.4,2.8,121.9,,334.5,309.1,1.5,367.8,175.9,,470.5,47.9,187,4557.7
3024,30-06-2022,196.1,2.4,35.1,100.6,5.6,105.1,,123.5,,73.5,18.3,11.8,413,193.2,32.7,49.9,35.2,206.9,68.5,491.7,2.7,5.3,1.8,205.3,2.7,125.4,,273.2,281.6,1.5,362,183.1,,357.3,41.8,185.4,4230.1
3025,01-07-2022,192.7,2.6,36.7,115,5.8,107.8,,112.8,,72.5,18.1,11.9,383,184.9,32.4,47.2,33.1,202.9,67.9,476.5,2.6,5.4,1.8,212.8,2.7,120.4,,231.3,246,1.6,349.9,181.3,,419.3,44.8,182.1,4142.3
3026,02-07-2022,195,2.6,40.3,116.3,6.2,102.9,,109.1,,73,18.3,11.9,357.5,206,34.1,52,31,195.5,69.1,476.1,2.6,5.4,1.8,209.2,2.4,115.2,,277.7,235.1,1.4,342.7,174.1,,437.6,47.8,182.3,4168.599999999999
3027,03-07-2022,188.8,2.3,36.8,123.1,5.9,102.4,,112.4,,72.7,19.1,11.5,341.5,197.9,29.5,49.4,32.9,183,61,474.3,2.5,5.4,1.6,203,2.6,115.1,,261.2,222.8,1,325.8,164.1,,447.3,43.7,168.3,4044.2
3028,04-07-2022,192.8,2.4,39.9,126.8,7.4,97,,130.2,,75,19.3,11.9,355.6,227.2,32.9,51.2,32.8,194.6,64.5,488.3,2.6,5.4,1.5,209.3,2.6,114.3,,293.5,238,1.4,340.7,164.7,,481.9,49,188.2,4279.8
3029,05-07-2022,191.1,2.4,43.5,130.6,7.8,103.3,,140.6,,76.9,19.9,11.8,352.5,249.7,35.5,50.7,34.1,183.3,65.9,471.5,2.6,5.4,1.6,205.5,2.7,115.5,,312.5,254.7,1.5,351.1,170.6,,506.6,48.6,194.5,4381.3
3030,06-07-2022,178,2.7,41.4,124.5,6.8,101.5,,145.8,,75.7,17,12.3,347.1,244.4,34.6,51.6,32.1,177.3,66.1,467.9,2.7,5.5,1.8,212.4,2.8,113.7,,309,255.8,1.6,344.1,162.9,,515.3,48.4,188.3,4327.7
3031,07-07-2022,180.6,2.7,42.7,127.8,7.3,105.5,,149.1,,77.2,18.9,12.3,344.7,253.3,32.4,51.9,33,174.6,66.2,461.6,2.8,5.4,1.7,214.8,2.8,113.4,,312,251.8,1.6,341.9,170.1,,527.4,49.1,193,4366.400000000001
3032,08-07-2022,172.3,2.5,41.1,133.6,7.6,106,,149.3,,78.2,18.6,12,333.9,261.2,34.3,52.8,32.9,168.8,66.1,457.1,2.7,5.6,1.8,219.2,2.7,112.7,,316,258.2,1.5,338.9,158.3,,541.8,49.3,197.3,4370.400000000001
3033,09-07-2022,162.8,2.5,41.7,130.9,6.2,96.1,,137.1,,78.6,16.3,12,327,240.2,33,53.2,34,155.2,64.9,432.9,2.7,5.6,1.6,209.4,2.7,109.9,,286.2,262.1,1.5,340.5,135.5,,511.6,45.1,191.8,4167.7
3034,10-07-2022,156.8,2.6,40.5,138.6,5,98.6,,122.1,,75.1,18.5,10.8,306.7,195.9,26.5,53.1,33.7,135.9,59.5,405.9,2.6,5.6,1.4,200.6,2.8,126.9,,253.9,231.9,1.2,303.1,124,,513.5,43.5,176.6,3908.2
3035,11-07-2022,163.3,2.5,39.4,137.3,6.6,101.2,,130.4,,76.9,19.5,11.6,310.6,224.5,32.4,53.9,33.9,154.5,65.3,418.1,2.7,5.5,1.6,205.5,2.8,123.8,,290,238.5,1.6,316.2,136.5,,535.7,47.6,184.1,4109.2
3036,12-07-2022,158.8,2.6,40.9,134.6,6.9,101.6,,126.2,,76.7,19.8,11.7,311.9,236.1,32.2,54.1,34.1,159,69,424,2.8,6.1,1.6,210.1,2.7,118.3,,313.9,248.4,1.6,327.1,135.3,,527.6,48.1,185.9,4165.3
3037,13-07-2022,166.4,2.7,44.2,137.1,6.9,96.5,,128.4,,76.6,17.9,11.7,311.1,234.5,32.7,52.9,33.9,156.1,67.6,416.4,2.8,6,1.7,212.8,2.7,117.4,,311.4,250,1.5,336.5,125,,533.4,48,188.4,4167.6
3038,14-07-2022,172.2,2.6,42.7,131.2,6.5,91.9,,133,,77.2,17.4,11.5,323.3,218,30.4,48.7,32.1,155.4,66.9,414.9,2.7,5.8,1.9,211.4,2.7,116.2,,269.9,243,1.4,335.4,134,,506,49,192.9,4084.500000000001
3039,15-07-2022,183.2,2.9,45.5,131.6,6.8,91.1,,129.4,,76.5,17.4,11.6,321.9,203.6,30.8,47,32,160.3,67,420.2,2.9,6,1.7,210,3.1,117,,229.4,217.7,1.5,348.9,162.2,,508.8,49.4,191.6,4063.1
3040,16-07-2022,191.3,2.8,44.2,136.4,6.7,95.2,,124.5,,77.6,14.7,11.1,322.1,208.6,33.9,50.2,33,159.3,68.3,430.4,2.9,5.9,1.8,218.2,3,129.1,,256,219.8,1.5,341.1,174.6,,506.2,51,192.9,4149.599999999999
3041,17-07-2022,183.6,2.6,39.1,138.6,5.5,90.4,,113.9,,76.2,19.5,11,312.9,173.5,29.6,50.6,31.4,148.9,62.8,420.5,2.8,6,1.7,216.8,2.9,125.8,,208.5,219.1,1.1,308,170,,488.1,47,181.7,3923.6999999999994
3042,18-07-2022,178.8,2.6,40.5,140.6,7.1,91.4,,134.3,,74.9,16.7,11.7,325.2,208.7,33.5,53,28.8,162.1,66.5,433.2,2.7,6.2,1.6,218.2,2.9,125.7,,265.5,233.1,1.5,329.1,162.9,,526.5,49.9,190.3,4161
3043,19-07-2022,187.9,2.6,40.2,141.9,7.7,93.3,,140.9,,77.1,17.8,12,328.3,233.4,35.3,54.1,30.3,171.7,68.5,438.5,2.7,6.2,1.6,226.2,2.7,129.5,,298.5,246.9,1.5,338.2,181.4,,539.9,47.8,196.6,4337.200000000001
3044,20-07-2022,199,2.6,40.7,131.6,6.9,98.3,,129.6,,78.2,17.5,11.9,320.2,212.9,32,48.6,32.3,179,70.6,443.5,2.8,6.1,1.6,220.4,2.8,130.1,,267,245.7,1.6,347.4,196.4,,465.4,45.5,199.2,4223.6
3045,21-07-2022,198.5,2.6,40.2,120.1,6.1,97.5,,118.7,,76.6,17.7,12.1,334,171.8,33.4,45.1,32.9,182.1,71,449.4,2.5,5.8,1.6,211.4,2.7,131.4,,183.5,239.2,1.6,335,196,,428.1,45.6,199.4,4030.000000000001
3046,22-07-2022,190.7,2.2,41.5,122.9,6.2,101.4,,121.3,,77.4,17.6,12.2,332,183.2,34,49.9,32.4,188.2,72.4,455,2.7,5.8,1.6,214,2.7,126.6,,202.2,243.5,1.5,321,184.3,,446.6,44.9,195,4068.5
3047,23-07-2022,186.8,2.3,41.5,128.6,6.2,95.9,,110.2,,76.3,17.7,12.1,332.2,187.7,32.4,47.3,32.6,181,70.8,452,2.7,5.8,1.7,206.1,2.7,137.7,,230.8,222.3,1.4,315.4,163.5,,449.9,45.1,187.6,4021.9
3048,24-07-2022,184.4,2.5,36.7,128.1,6,94.1,,113.8,,77,18,10.9,303.6,180.4,29,47,33.8,166.8,64.8,427.9,2.6,5.6,1.7,203.6,2.6,136.4,,238.2,213.5,1.1,281.7,177.8,,457.7,43.9,164.2,3889.4
3049,25-07-2022,195.2,2.6,37.7,125,6.9,97.1,,119.9,,75.2,18.1,11.9,324.2,202.1,31.2,46.1,31.1,188.5,71.9,450,2.4,5.9,1.4,201.4,2.7,124.1,,260.4,215.9,1.5,315.7,194.7,,442.6,46,171.2,4055.6999999999994
3050,26-07-2022,185.3,2.4,37.7,125.7,7.1,98.3,,121.3,,75.5,18.1,12.1,326.8,216.5,32.2,47.5,32.1,195,73.6,460.6,2.5,6,1.7,207.3,2.6,125.7,,279.2,206.7,1.6,313.5,182.1,,449.6,45.9,181.5,4109.800000000001
3051,27-07-2022,186.9,2.5,39.6,115.4,7,99.5,,123.6,,76.5,17.9,12.3,313.2,220.6,33,47,31.8,195.5,73.7,459.7,2.6,6.1,1.7,212.3,2.7,129.8,,283.5,212.4,1.6,308.8,195.1,,458,46.1,191.3,4143.799999999999
3052,28-07-2022,193.5,2.5,39.1,122,6.8,105,,119.3,,75,18,12.3,328.8,207.7,33.4,43,31.7,182.5,73.9,466.3,2.7,5.8,1.7,218.8,2.6,134.6,,269.3,202.1,1.6,314.2,206.9,,451,47.4,192.4,4149.1
3053,29-07-2022,202.9,2.6,41.8,127.8,6.6,107.6,,114.4,,75.3,18.1,12.3,340.7,185.4,30.6,49.3,30.2,186.7,75.7,463.5,2.7,5.7,1.8,222.8,2.7,132.7,,252.5,211.6,1.6,324.9,210.7,,443.8,42.5,195.9,4160.8
3054,30-07-2022,204.3,2.4,40.7,130.5,5.9,109,,107.1,,75.6,20.3,13,347.2,168.8,30.1,49.2,30.5,171.9,75.6,468.4,2.7,5.9,1.8,224.1,2.7,134.9,,237.3,227.4,1.4,318.7,211.5,,423.4,44.5,195,4119.1
3055,31-07-2022,198.5,2.5,34.4,119.3,5.1,115.5,,98.4,,74.2,20,11.8,336.6,152.4,27.5,44.4,32.8,155.4,68.6,452.1,2.7,5.9,1.7,228.1,2.8,139.4,,191.8,230.8,1,287,218.9,,418.8,40.6,183.6,3937.7
3056,01-08-2022,196.9,2.5,35.3,119,5.9,117.9,,113,,72.6,17.6,12.5,346.7,172.9,28.3,46.9,32.3,169.2,69.8,479,2.7,6.1,1.7,238.2,2.7,137.6,,217,235,1.5,303.3,216.6,,446.1,43.4,182.4,4108.5
3057,02-08-2022,191.5,2.5,39.8,116.9,6.5,120,,121.3,,73.3,18.4,12.6,355.5,198.1,31.9,50.6,31.1,156.8,67.2,493.4,2.6,5.9,1.8,240.7,2.6,138.3,,262,246.6,1.5,308.9,209.3,,463,45.3,190.3,4242.8
3058,03-08-2022,185.3,2.4,40.4,131.3,6.8,121.2,,125.9,,72.6,18.4,12.7,357.5,213,33,53.4,29.9,162.3,66.9,495.1,2.6,6,1.6,238.1,2.6,142.1,,282.2,254.8,1.6,295.4,200.5,,463.5,44.4,187,4287.2
3059,04-08-2022,187.8,2.6,42.8,128.3,6.5,115.7,,122.9,,71.1,18.6,12.1,364.6,206.8,32.9,53.6,29.9,160.2,65.4,483.8,2.7,5.9,1.7,234.9,2.8,142,,274,251.9,1.5,289.8,194.8,,463.9,44.2,189,4241.5
3060,05-08-2022,183.4,2.6,43.7,139.3,6.5,119.7,,117.5,,72.9,18.7,12.5,350.7,191.4,33.4,49.2,32.6,159.2,64.9,466.1,2.6,6.2,1.7,237.1,2.8,139,,268.4,244.7,1.6,286.9,193.8,,463.2,43.5,197.9,4190.4
3061,06-08-2022,171.2,2.3,43.2,137.7,6.4,113.5,,115.2,,74.1,19,12.4,345.9,193.4,33.3,49.3,33.8,150.3,66,465.5,2.7,6.1,1.8,239.8,2.7,127.5,,268.5,245.6,1.4,282.6,197,,484.8,45.1,191.2,4166.2
3062,07-08-2022,168.4,2.2,43.1,136,5.7,105.3,,104.9,,73.6,19.4,11.1,328.7,177.4,31.4,50.2,33.6,156.6,61.6,442.9,2.7,5.8,1.8,225.1,2.7,127.3,,270.4,248.3,1.1,269.3,181.3,,423.6,40.9,179,3966.4
